"from","to","weight"
"Bourgueil Saint-Pierre O.S.B.","Paris Saint-Germain des Prés O.S.B.",35
"Bourgueil Saint-Pierre O.S.B.","Paris Saint-Victor O.S.A.",14
"Bourgueil Saint-Pierre O.S.B.","Paris Sainte-Geneviève O.S.A.",20
"Bourgueil Saint-Pierre O.S.B.","Passau",21
"Bourgueil Saint-Pierre O.S.B.","Plasencia",16
"Bourgueil Saint-Pierre O.S.B.","Poitiers",28
"Bourgueil Saint-Pierre O.S.B.","Poitiers Saint-Croix O.S.B.",16
"Bourgueil Saint-Pierre O.S.B.","Poitiers Sainte-Trinité O.S.B. f.",9
"Bourgueil Saint-Pierre O.S.B.","Regensburg",20
"Bourgueil Saint-Pierre O.S.B.","Reims",19
"Bourgueil Saint-Pierre O.S.B.","Reims Saint-Denis O.S.A.",15
"Bourgueil Saint-Pierre O.S.B.","Rennes [1401 to 1500]",28
"Bourgueil Saint-Pierre O.S.B.","Rennes [1430]",23
"Bourgueil Saint-Pierre O.S.B.","Rennes Notre-Dame-en-Saint-Melaine",28
"Bourgueil Saint-Pierre O.S.B.","Roma",23
"Bourgueil Saint-Pierre O.S.B.","Romans-sur-Isère Saint-Barnard",35
"Bourgueil Saint-Pierre O.S.B.","Ronse Sint-Hermes",11
"Bourgueil Saint-Pierre O.S.B.","Rouen",23
"Bourgueil Saint-Pierre O.S.B.","Rouen Saint-Ouen O.S.B.",19
"Bourgueil Saint-Pierre O.S.B.","Saint-Antoine des Champs O.Cist.",33
"Bourgueil Saint-Pierre O.S.B.","Saint-Brieuc",23
"Bourgueil Saint-Pierre O.S.B.","Saint-Denis O.S.B.",31
"Bourgueil Saint-Pierre O.S.B.","Saint-Lô Sainte-Croix O.S.A.",26
"Bourgueil Saint-Pierre O.S.B.","Saint-Magloire",33
"Bourgueil Saint-Pierre O.S.B.","Saint-Malo",14
"Bourgueil Saint-Pierre O.S.B.","Saint-Omer [1201 to 1300]",26
"Bourgueil Saint-Pierre O.S.B.","Saint-Omer [1518]",19
"Bourgueil Saint-Pierre O.S.B.","Saint-Omer Saint-Bertin O.S.B.",23
"Bourgueil Saint-Pierre O.S.B.","Saint-Paul-Trois-Châteaux",35
"Bourgueil Saint-Pierre O.S.B.","Saint-Pierre de La Couture O.S.B.",23
"Bourgueil Saint-Pierre O.S.B.","Saint-Pol-de-Léon",4
"Bourgueil Saint-Pierre O.S.B.","Saint-Quentin",20
"Bourgueil Saint-Pierre O.S.B.","Saint-Quentin-en-l'Isle O.S.B.",25
"Bourgueil Saint-Pierre O.S.B.","Saint-Riquier",33
"Bourgueil Saint-Pierre O.S.B.","Saint-Savin-en-Lavedan O.S.B.",23
"Bourgueil Saint-Pierre O.S.B.","Saint-Thierry Saint-Thierry O.S.B.",23
"Bourgueil Saint-Pierre O.S.B.","Saintes",23
"Bourgueil Saint-Pierre O.S.B.","Sarum",19
"Bourgueil Saint-Pierre O.S.B.","Saumur Saint-Florent O.S.B.",33
"Bourgueil Saint-Pierre O.S.B.","Séez",23
"Bourgueil Saint-Pierre O.S.B.","Senlis",23
"Bourgueil Saint-Pierre O.S.B.","Senones",28
"Bourgueil Saint-Pierre O.S.B.","Sens",22
"Bourgueil Saint-Pierre O.S.B.","Sens Saint-Pierre-le-Vif O.S.B.",28
"Bourgueil Saint-Pierre O.S.B.","Sevilla",36
"Bourgueil Saint-Pierre O.S.B.","Siegburg Michaelsberg O.S.B.",14
"Bourgueil Saint-Pierre O.S.B.","Sion-en-Valais",27
"Bourgueil Saint-Pierre O.S.B.","Sisteron",35
"Bourgueil Saint-Pierre O.S.B.","Soissons",23
"Bourgueil Saint-Pierre O.S.B.","Strasbourg",20
"Bourgueil Saint-Pierre O.S.B.","Tarbes",33
"Bourgueil Saint-Pierre O.S.B.","Tarentaise",40
"Bourgueil Saint-Pierre O.S.B.","Thérouanne [1401 to 1500]",23
"Bourgueil Saint-Pierre O.S.B.","Thérouanne [1488]",23
"Bourgueil Saint-Pierre O.S.B.","Tiron Sainte-Trinité O.S.B.",28
"Bourgueil Saint-Pierre O.S.B.","Toul",28
"Bourgueil Saint-Pierre O.S.B.","Toulouse",28
"Bourgueil Saint-Pierre O.S.B.","Tournai",10
"Bourgueil Saint-Pierre O.S.B.","Tournus",20
"Bourgueil Saint-Pierre O.S.B.","Tours [1401 to 1600]",19
"Bourgueil Saint-Pierre O.S.B.","Tours [1501 to 1600]",40
"Bourgueil Saint-Pierre O.S.B.","Tours Saint-Julien O.S.B.",23
"Bourgueil Saint-Pierre O.S.B.","Tours Saint-Martin",14
"Bourgueil Saint-Pierre O.S.B.","Tréguier",23
"Bourgueil Saint-Pierre O.S.B.","Troarn Saint-Martin O.S.B.",23
"Bourgueil Saint-Pierre O.S.B.","Troyes [1470 to 1507]",14
"Bourgueil Saint-Pierre O.S.B.","Troyes [1536]",14
"Bourgueil Saint-Pierre O.S.B.","Utrecht",25
"Bourgueil Saint-Pierre O.S.B.","Uzès",37
"Bourgueil Saint-Pierre O.S.B.","Valence",35
"Bourgueil Saint-Pierre O.S.B.","Valence Saint-Ruf",21
"Bourgueil Saint-Pierre O.S.B.","Valencia",33
"Bourgueil Saint-Pierre O.S.B.","Valladolid",28
"Bourgueil Saint-Pierre O.S.B.","Vendôme",10
"Bourgueil Saint-Pierre O.S.B.","Verdun",23
"Bourgueil Saint-Pierre O.S.B.","Vich",23
"Bourgueil Saint-Pierre O.S.B.","Vienne",31
"Bourgueil Saint-Pierre O.S.B.","Villeneuve-lès-Avignon Saint-André O.S.B.",23
"Bourgueil Saint-Pierre O.S.B.","Villiers-aux-Nonnains Notre-Dame O.S.B.f",35
"Bourgueil Saint-Pierre O.S.B.","Viviers",31
"Bourgueil Saint-Pierre O.S.B.","Watten O.S.A.",5
"Bourgueil Saint-Pierre O.S.B.","Westminster Saint Mary O.S.B.",15
"Bourgueil Saint-Pierre O.S.B.","Winchester Saint Mary O.S.B.",19
"Bourgueil Saint-Pierre O.S.B.","Worms",16
"Bourgueil Saint-Pierre O.S.B.","Würtzburg",25
"Bourgueil Saint-Pierre O.S.B.","York",23
"Bremen","Brugge",33
"Bremen","Brugge Sint-Donaaskerk",27
"Bremen","Bruxelles Sainte-Gudule O.S.A.",36
"Bremen","Cambrai",22
"Bremen","Canterbury Saint-Augustin",14
"Bremen","Carcassonne",24
"Bremen","Cavaillon",14
"Bremen","Chaise-Dieu (La) O.S.B.",24
"Bremen","Chalon-sur-Saône",18
"Bremen","Châlons-en-Champagne",32
"Bremen","Chartres",22
"Bremen","Chartres Saint-Père-en-Vallée O.S.B. [1301 to 1500]",16
"Bremen","Chartres Saint-Père-en-Vallée O.S.B. [1401 to 1500]",20
"Bremen","Chezal-Benoît O.S.B.",24
"Bremen","Clermont",50
"Bremen","Cluny O.S.B.",28
"Bremen","Compiègne Saint-Corneille O.S.B.",22
"Bremen","Coutances",22
"Bremen","Dax",27
"Bremen","Die",18
"Bremen","Dijon Saint-Bénigne O.S.B.",8
"Bremen","Dijon Saint-Etienne",25
"Bremen","Dol",23
"Bremen","Douai Saint-Amé",28
"Bremen","Durham Saint Cuthbert O.S.B.",20
"Bremen","Elne",32
"Bremen","Embrun",47
"Bremen","Essômes O.S.A.",17
"Bremen","Esztergom",32
"Bremen","Évreux",23
"Bremen","Évreux Saint-Sauveur O.S.B.",14
"Bremen","Faremoutiers Notre-Dame O.S.B.",18
"Bremen","Fontevrault Notre-Dame O.S.B.",18
"Bremen","Fréjus",48
"Bremen","Genève",36
"Bremen","Gerona",24
"Bremen","Grandmont O.S.B.",32
"Bremen","Grasse",50
"Bremen","Grenoble",25
"Bremen","Hasnon",38
"Bremen","Hénin-Liétard Notre-Dame O.S.A.",28
"Bremen","Hortulus animae",59
"Bremen","Josaphat Notre-Dame O.S.B.",17
"Bremen","Köln",76
"Bremen","Konstanz",66
"Bremen","La Croix-Saint-Leufroy O.S.B.",16
"Bremen","La Riche Saint-Côme O.S.A.",14
"Bremen","Lagrasse Notre-Dame O.S.B.",12
"Bremen","Langres",25
"Bremen","Laon",32
"Bremen","Le Mans",31
"Bremen","Le Puy-en-Velay",55
"Bremen","Lérida",53
"Bremen","Lérins O.S.B.",17
"Bremen","Liège [1201 to 1300]",37
"Bremen","Liège [1401 to 1500]",60
"Bremen","Lille Saint-Pierre",31
"Bremen","Limoges",37
"Bremen","Limoges Saint-Martial O.S.B.",22
"Bremen","Lisieux",25
"Bremen","Loches",10
"Bremen","Lund",60
"Bremen","Lyon",27
"Bremen","Lyre Notre-Dame O.S.B.",24
"Bremen","Mâcon",34
"Bremen","Maguelonne",55
"Bremen","Mainz",66
"Bremen","Marmoutier O.S.B.",30
"Bremen","Marseille",18
"Bremen","Marseille Saint-Victor O.S.B.",15
"Bremen","Meaux",28
"Bremen","Mende",53
"Bremen","Metz",29
"Bremen","Metz Saint-Arnould O.S.B.",23
"Bremen","Mons Sainte-Waudru O.S.A.",39
"Bremen","Mont Saint-Michel",14
"Bremen","Montier-la-Celle O.S.B.",19
"Bremen","Montiéramey O.S.B.",23
"Bremen","Montmajour O.S.B.",19
"Bremen","Mouzon Notre-Dame O.S.B.",17
"Bremen","Nantes",34
"Bremen","Narbonne",52
"Bremen","Nevers",19
"Bremen","Nivelles Sainte-Gertrude",20
"Bremen","Noyon",30
"Bremen","O.Cael.",10
"Bremen","O.Camal.",30
"Bremen","O.Carm.",31
"Bremen","O.Cart.",29
"Bremen","O.Cist.",38
"Bremen","O.Hosp.",35
"Bremen","O.P.",55
"Bremen","O.Praem.",40
"Bremen","O.S.B. Vall.",44
"Bremen","O.T.",55
"Bremen","Orléans",22
"Bremen","Oulx",27
"Bremen","Paris",17
"Bremen","Paris Saint-Germain des Prés O.S.B.",25
"Bremen","Paris Saint-Victor O.S.A.",19
"Bremen","Paris Sainte-Geneviève O.S.A.",22
"Bremen","Passau",27
"Bremen","Plasencia",25
"Bremen","Poitiers",32
"Bremen","Poitiers Saint-Croix O.S.B.",12
"Bremen","Poitiers Sainte-Trinité O.S.B. f.",7
"Bremen","Regensburg",67
"Bremen","Reims",24
"Bremen","Reims Saint-Denis O.S.A.",18
"Bremen","Rennes [1401 to 1500]",24
"Bremen","Rennes [1430]",23
"Bremen","Rennes Notre-Dame-en-Saint-Melaine",21
"Bremen","Roma",29
"Bremen","Romans-sur-Isère Saint-Barnard",26
"Bremen","Ronse Sint-Hermes",27
"Bremen","Rouen",22
"Bremen","Rouen Saint-Ouen O.S.B.",15
"Bremen","Saint-Antoine des Champs O.Cist.",40
"Bremen","Saint-Brieuc",20
"Bremen","Saint-Denis O.S.B.",29
"Bremen","Saint-Lô Sainte-Croix O.S.A.",28
"Bremen","Saint-Magloire",25
"Bremen","Saint-Malo",16
"Bremen","Saint-Omer [1201 to 1300]",30
"Bremen","Saint-Omer [1518]",33
"Bremen","Saint-Omer Saint-Bertin O.S.B.",19
"Bremen","Saint-Paul-Trois-Châteaux",38
"Bremen","Saint-Pierre de La Couture O.S.B.",15
"Bremen","Saint-Pol-de-Léon",18
"Bremen","Saint-Quentin",24
"Bremen","Saint-Quentin-en-l'Isle O.S.B.",23
"Bremen","Saint-Riquier",35
"Bremen","Saint-Savin-en-Lavedan O.S.B.",10
"Bremen","Saint-Thierry Saint-Thierry O.S.B.",21
"Bremen","Saintes",29
"Bremen","Sarum",27
"Bremen","Saumur Saint-Florent O.S.B.",22
"Bremen","Séez",14
"Bremen","Senlis",26
"Bremen","Senones",32
"Bremen","Sens",31
"Bremen","Sens Saint-Pierre-le-Vif O.S.B.",13
"Bremen","Sevilla",27
"Bremen","Siegburg Michaelsberg O.S.B.",46
"Bremen","Sion-en-Valais",32
"Bremen","Sisteron",43
"Bremen","Soissons",23
"Bremen","Strasbourg",66
"Bremen","Tarbes",21
"Bremen","Tarentaise",16
"Bremen","Thérouanne [1401 to 1500]",37
"Bremen","Thérouanne [1488]",27
"Bremen","Tiron Sainte-Trinité O.S.B.",24
"Bremen","Toul",41
"Bremen","Toulouse",51
"Bremen","Tournai",24
"Bremen","Tournus",20
"Bremen","Tours [1401 to 1600]",20
"Bremen","Tours [1501 to 1600]",61
"Bremen","Tours Saint-Julien O.S.B.",31
"Bremen","Tours Saint-Martin",22
"Bremen","Tréguier",25
"Bremen","Troarn Saint-Martin O.S.B.",12
"Bremen","Troyes [1470 to 1507]",26
"Bremen","Troyes [1536]",12
"Bremen","Utrecht",75
"Bremen","Uzès",53
"Bremen","Valence",19
"Bremen","Valence Saint-Ruf",26
"Bremen","Valencia",52
"Bremen","Valladolid",26
"Bremen","Vendôme",18
"Bremen","Verdun",47
"Bremen","Vich",18
"Bremen","Vienne",22
"Bremen","Villeneuve-lès-Avignon Saint-André O.S.B.",35
"Bremen","Villiers-aux-Nonnains Notre-Dame O.S.B.f",34
"Bremen","Viviers",16
"Bremen","Watten O.S.A.",20
"Bremen","Westminster Saint Mary O.S.B.",15
"Bremen","Winchester Saint Mary O.S.B.",13
"Bremen","Worms",63
"Bremen","Würtzburg",69
"Bremen","York",30
"Brugge","Brugge Sint-Donaaskerk",50
"Brugge","Bruxelles Sainte-Gudule O.S.A.",58
"Brugge","Cambrai",54
"Brugge","Canterbury Saint-Augustin",21
"Brugge","Carcassonne",31
"Brugge","Cavaillon",63
"Brugge","Chaise-Dieu (La) O.S.B.",36
"Brugge","Chalon-sur-Saône",49
"Brugge","Châlons-en-Champagne",52
"Brugge","Chartres",39
"Brugge","Chartres Saint-Père-en-Vallée O.S.B. [1301 to 1500]",21
"Brugge","Chartres Saint-Père-en-Vallée O.S.B. [1401 to 1500]",12
"Brugge","Chezal-Benoît O.S.B.",54
"Brugge","Clermont",33
"Brugge","Cluny O.S.B.",63
"Brugge","Compiègne Saint-Corneille O.S.B.",52
"Brugge","Coutances",50
"Brugge","Dax",54
"Brugge","Die",44
"Brugge","Dijon Saint-Bénigne O.S.B.",27
"Brugge","Dijon Saint-Etienne",45
"Brugge","Dol",41
"Brugge","Douai Saint-Amé",53
"Brugge","Durham Saint Cuthbert O.S.B.",35
"Brugge","Elne",48
"Brugge","Embrun",34
"Brugge","Essômes O.S.A.",38
"Brugge","Esztergom",48
"Brugge","Évreux",46
"Brugge","Évreux Saint-Sauveur O.S.B.",20
"Brugge","Faremoutiers Notre-Dame O.S.B.",30
"Brugge","Fontevrault Notre-Dame O.S.B.",39
"Brugge","Fréjus",31
"Brugge","Genève",55
"Brugge","Gerona",51
"Brugge","Grandmont O.S.B.",43
"Brugge","Grasse",42
"Brugge","Grenoble",50
"Brugge","Hasnon",58
"Brugge","Hénin-Liétard Notre-Dame O.S.A.",57
"Brugge","Hortulus animae",50
"Brugge","Josaphat Notre-Dame O.S.B.",33
"Brugge","Köln",33
"Brugge","Konstanz",32
"Brugge","La Croix-Saint-Leufroy O.S.B.",30
"Brugge","La Riche Saint-Côme O.S.A.",33
"Brugge","Lagrasse Notre-Dame O.S.B.",39
"Brugge","Langres",68
"Brugge","Laon",55
"Brugge","Le Mans",52
"Brugge","Le Puy-en-Velay",38
"Brugge","Lérida",32
"Brugge","Lérins O.S.B.",57
"Brugge","Liège [1201 to 1300]",42
"Brugge","Liège [1401 to 1500]",37
"Brugge","Lille Saint-Pierre",61
"Brugge","Limoges",63
"Brugge","Limoges Saint-Martial O.S.B.",52
"Brugge","Lisieux",49
"Brugge","Loches",32
"Brugge","Lund",39
"Brugge","Lyon",53
"Brugge","Lyre Notre-Dame O.S.B.",45
"Brugge","Mâcon",59
"Brugge","Maguelonne",52
"Brugge","Mainz",46
"Brugge","Marmoutier O.S.B.",38
"Brugge","Marseille",65
"Brugge","Marseille Saint-Victor O.S.B.",34
"Brugge","Meaux",57
"Brugge","Mende",44
"Brugge","Metz",47
"Brugge","Metz Saint-Arnould O.S.B.",25
"Brugge","Mons Sainte-Waudru O.S.A.",67
"Brugge","Mont Saint-Michel",32
"Brugge","Montier-la-Celle O.S.B.",28
"Brugge","Montiéramey O.S.B.",47
"Brugge","Montmajour O.S.B.",41
"Brugge","Mouzon Notre-Dame O.S.B.",30
"Brugge","Nantes",57
"Brugge","Narbonne",38
"Brugge","Nevers",45
"Brugge","Nivelles Sainte-Gertrude",44
"Brugge","Noyon",54
"Brugge","O.Cael.",45
"Brugge","O.Camal.",74
"Brugge","O.Carm.",75
"Brugge","O.Cart.",39
"Brugge","O.Cist.",57
"Brugge","O.Hosp.",69
"Brugge","O.P.",52
"Brugge","O.Praem.",58
"Brugge","O.S.B. Vall.",48
"Brugge","O.T.",52
"Brugge","Orléans",46
"Brugge","Oulx",54
"Brugge","Paris",38
"Brugge","Paris Saint-Germain des Prés O.S.B.",42
"Brugge","Paris Saint-Victor O.S.A.",40
"Brugge","Paris Sainte-Geneviève O.S.A.",35
"Brugge","Passau",20
"Brugge","Plasencia",67
"Brugge","Poitiers",65
"Brugge","Poitiers Saint-Croix O.S.B.",25
"Brugge","Poitiers Sainte-Trinité O.S.B. f.",23
"Brugge","Regensburg",39
"Brugge","Reims",47
"Brugge","Reims Saint-Denis O.S.A.",36
"Brugge","Rennes [1401 to 1500]",49
"Brugge","Rennes [1430]",50
"Brugge","Rennes Notre-Dame-en-Saint-Melaine",43
"Brugge","Roma",91
"Brugge","Romans-sur-Isère Saint-Barnard",52
"Brugge","Ronse Sint-Hermes",52
"Brugge","Rouen",50
"Brugge","Rouen Saint-Ouen O.S.B.",33
"Brugge","Saint-Antoine des Champs O.Cist.",38
"Brugge","Saint-Brieuc",42
"Brugge","Saint-Denis O.S.B.",57
"Brugge","Saint-Lô Sainte-Croix O.S.A.",43
"Brugge","Saint-Magloire",39
"Brugge","Saint-Malo",37
"Brugge","Saint-Omer [1201 to 1300]",50
"Brugge","Saint-Omer [1518]",52
"Brugge","Saint-Omer Saint-Bertin O.S.B.",50
"Brugge","Saint-Paul-Trois-Châteaux",52
"Brugge","Saint-Pierre de La Couture O.S.B.",42
"Brugge","Saint-Pol-de-Léon",36
"Brugge","Saint-Quentin",44
"Brugge","Saint-Quentin-en-l'Isle O.S.B.",40
"Brugge","Saint-Riquier",50
"Brugge","Saint-Savin-en-Lavedan O.S.B.",20
"Brugge","Saint-Thierry Saint-Thierry O.S.B.",52
"Brugge","Saintes",62
"Brugge","Sarum",49
"Brugge","Saumur Saint-Florent O.S.B.",48
"Brugge","Séez",49
"Brugge","Senlis",49
"Brugge","Senones",46
"Brugge","Sens",50
"Brugge","Sens Saint-Pierre-le-Vif O.S.B.",42
"Brugge","Sevilla",67
"Brugge","Siegburg Michaelsberg O.S.B.",32
"Brugge","Sion-en-Valais",62
"Brugge","Sisteron",38
"Brugge","Soissons",45
"Brugge","Strasbourg",37
"Brugge","Tarbes",56
"Brugge","Tarentaise",30
"Brugge","Thérouanne [1401 to 1500]",56
"Brugge","Thérouanne [1488]",45
"Brugge","Tiron Sainte-Trinité O.S.B.",44
"Brugge","Toul",68
"Brugge","Toulouse",44
"Brugge","Tournai",58
"Brugge","Tournus",25
"Brugge","Tours [1401 to 1600]",45
"Brugge","Tours [1501 to 1600]",68
"Brugge","Tours Saint-Julien O.S.B.",53
"Brugge","Tours Saint-Martin",37
"Brugge","Tréguier",49
"Brugge","Troarn Saint-Martin O.S.B.",23
"Brugge","Troyes [1470 to 1507]",41
"Brugge","Troyes [1536]",35
"Brugge","Utrecht",45
"Brugge","Uzès",35
"Brugge","Valence",47
"Brugge","Valence Saint-Ruf",51
"Brugge","Valencia",37
"Brugge","Valladolid",66
"Brugge","Vendôme",35
"Brugge","Verdun",59
"Brugge","Vich",49
"Brugge","Vienne",54
"Brugge","Villeneuve-lès-Avignon Saint-André O.S.B.",50
"Brugge","Villiers-aux-Nonnains Notre-Dame O.S.B.f",52
"Brugge","Viviers",56
"Brugge","Watten O.S.A.",35
"Brugge","Westminster Saint Mary O.S.B.",30
"Brugge","Winchester Saint Mary O.S.B.",14
"Brugge","Worms",32
"Brugge","Würtzburg",40
"Brugge","York",45
"Brugge Sint-Donaaskerk","Bruxelles Sainte-Gudule O.S.A.",70
"Brugge Sint-Donaaskerk","Cambrai",62
"Brugge Sint-Donaaskerk","Canterbury Saint-Augustin",10
"Brugge Sint-Donaaskerk","Carcassonne",29
"Brugge Sint-Donaaskerk","Cavaillon",29
"Brugge Sint-Donaaskerk","Chaise-Dieu (La) O.S.B.",34
"Brugge Sint-Donaaskerk","Chalon-sur-Saône",40
"Brugge Sint-Donaaskerk","Châlons-en-Champagne",53
"Brugge Sint-Donaaskerk","Chartres",41
"Brugge Sint-Donaaskerk","Chartres Saint-Père-en-Vallée O.S.B. [1301 to 1500]",11
"Brugge Sint-Donaaskerk","Chartres Saint-Père-en-Vallée O.S.B. [1401 to 1500]",17
"Brugge Sint-Donaaskerk","Chezal-Benoît O.S.B.",40
"Brugge Sint-Donaaskerk","Clermont",22
"Brugge Sint-Donaaskerk","Cluny O.S.B.",44
"Brugge Sint-Donaaskerk","Compiègne Saint-Corneille O.S.B.",32
"Brugge Sint-Donaaskerk","Coutances",46
"Brugge Sint-Donaaskerk","Dax",47
"Brugge Sint-Donaaskerk","Die",34
"Brugge Sint-Donaaskerk","Dijon Saint-Bénigne O.S.B.",10
"Brugge Sint-Donaaskerk","Dijon Saint-Etienne",44
"Brugge Sint-Donaaskerk","Dol",39
"Brugge Sint-Donaaskerk","Douai Saint-Amé",72
"Brugge Sint-Donaaskerk","Durham Saint Cuthbert O.S.B.",33
"Brugge Sint-Donaaskerk","Elne",45
"Brugge Sint-Donaaskerk","Embrun",20
"Brugge Sint-Donaaskerk","Essômes O.S.A.",53
"Brugge Sint-Donaaskerk","Esztergom",31
"Brugge Sint-Donaaskerk","Évreux",52
"Brugge Sint-Donaaskerk","Évreux Saint-Sauveur O.S.B.",22
"Brugge Sint-Donaaskerk","Faremoutiers Notre-Dame O.S.B.",10
"Brugge Sint-Donaaskerk","Fontevrault Notre-Dame O.S.B.",45
"Brugge Sint-Donaaskerk","Fréjus",9
"Brugge Sint-Donaaskerk","Genève",45
"Brugge Sint-Donaaskerk","Gerona",38
"Brugge Sint-Donaaskerk","Grandmont O.S.B.",26
"Brugge Sint-Donaaskerk","Grasse",24
"Brugge Sint-Donaaskerk","Grenoble",36
"Brugge Sint-Donaaskerk","Hasnon",37
"Brugge Sint-Donaaskerk","Hénin-Liétard Notre-Dame O.S.A.",74
"Brugge Sint-Donaaskerk","Hortulus animae",22
"Brugge Sint-Donaaskerk","Josaphat Notre-Dame O.S.B.",29
"Brugge Sint-Donaaskerk","Köln",33
"Brugge Sint-Donaaskerk","Konstanz",25
"Brugge Sint-Donaaskerk","La Croix-Saint-Leufroy O.S.B.",30
"Brugge Sint-Donaaskerk","La Riche Saint-Côme O.S.A.",30
"Brugge Sint-Donaaskerk","Lagrasse Notre-Dame O.S.B.",30
"Brugge Sint-Donaaskerk","Langres",47
"Brugge Sint-Donaaskerk","Laon",60
"Brugge Sint-Donaaskerk","Le Mans",45
"Brugge Sint-Donaaskerk","Le Puy-en-Velay",21
"Brugge Sint-Donaaskerk","Lérida",21
"Brugge Sint-Donaaskerk","Lérins O.S.B.",35
"Brugge Sint-Donaaskerk","Liège [1201 to 1300]",27
"Brugge Sint-Donaaskerk","Liège [1401 to 1500]",32
"Brugge Sint-Donaaskerk","Lille Saint-Pierre",70
"Brugge Sint-Donaaskerk","Limoges",43
"Brugge Sint-Donaaskerk","Limoges Saint-Martial O.S.B.",37
"Brugge Sint-Donaaskerk","Lisieux",49
"Brugge Sint-Donaaskerk","Loches",37
"Brugge Sint-Donaaskerk","Lund",36
"Brugge Sint-Donaaskerk","Lyon",40
"Brugge Sint-Donaaskerk","Lyre Notre-Dame O.S.B.",40
"Brugge Sint-Donaaskerk","Mâcon",52
"Brugge Sint-Donaaskerk","Maguelonne",28
"Brugge Sint-Donaaskerk","Mainz",32
"Brugge Sint-Donaaskerk","Marmoutier O.S.B.",43
"Brugge Sint-Donaaskerk","Marseille",34
"Brugge Sint-Donaaskerk","Marseille Saint-Victor O.S.B.",26
"Brugge Sint-Donaaskerk","Meaux",47
"Brugge Sint-Donaaskerk","Mende",25
"Brugge Sint-Donaaskerk","Metz",53
"Brugge Sint-Donaaskerk","Metz Saint-Arnould O.S.B.",20
"Brugge Sint-Donaaskerk","Mons Sainte-Waudru O.S.A.",70
"Brugge Sint-Donaaskerk","Mont Saint-Michel",21
"Brugge Sint-Donaaskerk","Montier-la-Celle O.S.B.",18
"Brugge Sint-Donaaskerk","Montiéramey O.S.B.",38
"Brugge Sint-Donaaskerk","Montmajour O.S.B.",29
"Brugge Sint-Donaaskerk","Mouzon Notre-Dame O.S.B.",17
"Brugge Sint-Donaaskerk","Nantes",51
"Brugge Sint-Donaaskerk","Narbonne",20
"Brugge Sint-Donaaskerk","Nevers",42
"Brugge Sint-Donaaskerk","Nivelles Sainte-Gertrude",39
"Brugge Sint-Donaaskerk","Noyon",70
"Brugge Sint-Donaaskerk","O.Cael.",27
"Brugge Sint-Donaaskerk","O.Camal.",43
"Brugge Sint-Donaaskerk","O.Carm.",51
"Brugge Sint-Donaaskerk","O.Cart.",20
"Brugge Sint-Donaaskerk","O.Cist.",52
"Brugge Sint-Donaaskerk","O.Hosp.",54
"Brugge Sint-Donaaskerk","O.P.",31
"Brugge Sint-Donaaskerk","O.Praem.",53
"Brugge Sint-Donaaskerk","O.S.B. Vall.",27
"Brugge Sint-Donaaskerk","O.T.",31
"Brugge Sint-Donaaskerk","Orléans",43
"Brugge Sint-Donaaskerk","Oulx",40
"Brugge Sint-Donaaskerk","Paris",41
"Brugge Sint-Donaaskerk","Paris Saint-Germain des Prés O.S.B.",25
"Brugge Sint-Donaaskerk","Paris Saint-Victor O.S.A.",53
"Brugge Sint-Donaaskerk","Paris Sainte-Geneviève O.S.A.",50
"Brugge Sint-Donaaskerk","Passau",8
"Brugge Sint-Donaaskerk","Plasencia",36
"Brugge Sint-Donaaskerk","Poitiers",52
"Brugge Sint-Donaaskerk","Poitiers Saint-Croix O.S.B.",11
"Brugge Sint-Donaaskerk","Poitiers Sainte-Trinité O.S.B. f.",10
"Brugge Sint-Donaaskerk","Regensburg",28
"Brugge Sint-Donaaskerk","Reims",55
"Brugge Sint-Donaaskerk","Reims Saint-Denis O.S.A.",47
"Brugge Sint-Donaaskerk","Rennes [1401 to 1500]",43
"Brugge Sint-Donaaskerk","Rennes [1430]",42
"Brugge Sint-Donaaskerk","Rennes Notre-Dame-en-Saint-Melaine",35
"Brugge Sint-Donaaskerk","Roma",43
"Brugge Sint-Donaaskerk","Romans-sur-Isère Saint-Barnard",39
"Brugge Sint-Donaaskerk","Ronse Sint-Hermes",73
"Brugge Sint-Donaaskerk","Rouen",46
"Brugge Sint-Donaaskerk","Rouen Saint-Ouen O.S.B.",23
"Brugge Sint-Donaaskerk","Saint-Antoine des Champs O.Cist.",37
"Brugge Sint-Donaaskerk","Saint-Brieuc",48
"Brugge Sint-Donaaskerk","Saint-Denis O.S.B.",53
"Brugge Sint-Donaaskerk","Saint-Lô Sainte-Croix O.S.A.",44
"Brugge Sint-Donaaskerk","Saint-Magloire",28
"Brugge Sint-Donaaskerk","Saint-Malo",45
"Brugge Sint-Donaaskerk","Saint-Omer [1201 to 1300]",76
"Brugge Sint-Donaaskerk","Saint-Omer [1518]",66
"Brugge Sint-Donaaskerk","Saint-Omer Saint-Bertin O.S.B.",41
"Brugge Sint-Donaaskerk","Saint-Paul-Trois-Châteaux",30
"Brugge Sint-Donaaskerk","Saint-Pierre de La Couture O.S.B.",37
"Brugge Sint-Donaaskerk","Saint-Pol-de-Léon",38
"Brugge Sint-Donaaskerk","Saint-Quentin",58
"Brugge Sint-Donaaskerk","Saint-Quentin-en-l'Isle O.S.B.",22
"Brugge Sint-Donaaskerk","Saint-Riquier",43
